SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,sales_date,TransactionNumber
4715982,23,58456,3,15,0.0,0,2018-04-18,2YBRYYJQ4NHUS22XWDNI
4419539,23,58507,3,15,0.0,0,2018-02-25,FWXXRUVTYDYNS9PIC7N0
6713767,15,58531,3,15,0.0,0,2018-01-11,OZGH6PP67ROZ8NB03EHQ
4227280,8,58623,3,15,0.0,0,2018-01-15,IMF3ZSJSE6Z3IKLJQ4CT
4404974,8,59037,3,15,0.0,0,2018-04-29,NRVBRQ7HY99CIOJE4AFP
5359846,23,59106,3,15,0.0,0,2018-01-26,3Z755GM29QRZ2FH1I9JV
2455015,23,59342,3,16,0.0,0,2018-01-28,HHFDS5KYVDSGS7EFDS0V
4141947,8,59797,3,16,0.0,0,2018-02-08,QE1R29ZQ808NDFSYVDQJ
469094,8,59832,3,16,0.0,0,2018-03-26,S50VXAOY6POHXXJLJD3O
5667342,16,59870,3,16,0.0,0,2018-04-26,OOD5O8SPY1ISKS9XR517
842966,16,59894,3,16,0.2,0,2018-01-01,S43ST1LDOBBV305D1YXQ
6224670,1,59995,3,16,0.0,0,2018-05-02,5DKT2OEGFRAZVPFRXTAG
380909,1,60116,3,16,0.0,0,2018-01-18,UROU2MT7F52LOHWVKXBR
1968243,8,60117,3,16,0.0,0,2018-03-23,6MXEI129IMJOCMJ38H0I
2245146,1,60429,3,16,0.0,0,2018-04-16,IPCLZ8EXEQCPKAY8OOHN
2719305,1,60484,3,16,0.0,0,2018-04-15,VGKET9KQ2AGFT447CZQX
5838414,1,60515,3,16,0.0,0,2018-02-10,8CNNGRNFL3DU5H8OGU4M
400288,16,60598,3,16,0.0,0,2018-02-07,TAK2C890DSYKRA9WUI4N
412287,16,60766,3,16,0.0,0,2018-02-10,6U6C5MGXM3H7126RO0J1
5744189,16,60918,3,16,0.0,0,2018-03-16,Z5EX4JVNO7PMLRE7YLLO
6709812,16,61099,3,16,0.0,0,2018-03-20,EOQKHCWJT9ATN0AS9DO8
3315346,1,61284,3,16,0.0,0,2018-05-09,B9KLL6LMHQOAYL8C7VIZ
1390278,17,61326,3,16,0.0,0,2018-03-24,O6XSIS6SPRG1MU6IUB5Q
830909,1,61358,3,16,0.0,0,2018-03-23,LEWTA7LMZFDUKDZ8DRSV
3624961,1,61386,3,16,0.0,0,2018-03-24,ZMLNKPYRCXAYEF1D6DPY
1414152,9,61389,3,16,0.0,0,2018-01-11,RG4IORMO1WS08OD3FJVS
73793,1,61414,3,16,0.0,0,2018-03-06,6L1AIB6W2KMXSWKA2HFP
1179803,17,61419,3,16,0.2,0,2018-03-29,XRJCIAXDKTMMZ0OF3S7H
394427,1,61427,3,16,0.0,0,2018-01-25,G7KGQ1RHSHWAK1FM8JO7
3068214,1,61505,3,16,0.0,0,2018-02-21,V81FA5XEERLBA2C3ZUN2
5264128,17,61610,3,16,0.1,0,2018-04-13,WLASIO5WMQILD2JWUQW5
303319,17,61804,3,16,0.0,0,2018-02-10,10OYN54PVDG6RA70VZYT
2015618,17,61876,3,16,0.0,0,2018-02-21,AEBHA7O7G9RV0QLFAWZ1
4623859,17,61957,3,16,0.2,0,2018-03-19,1BVASTZ4BEDE7B4UGA04
5457398,9,62044,3,16,0.0,0,2018-02-25,K6PY58CYD1182TP13GS0
2539960,9,62204,3,16,0.1,0,2018-02-06,H57MYWZLN4LED3CFQHS4
3155406,2,62232,3,16,0.0,0,2018-03-23,ZIWMBS8IP93O2WC3U5SO
6048504,17,62292,3,16,0.0,0,2018-02-15,MW6OHAS3YUBCRKD7MW7O
3957195,2,62423,3,16,0.0,0,2018-02-20,9S8XI28SLLGLLXHZ2LHR
1911979,2,62749,3,16,0.0,0,2018-04-24,YLQH4Z1JGQ84YEF45K7I
3976561,17,62801,3,16,0.1,0,2018-04-15,TCK0Y1M2YN7D4KY6BQWA
5165868,2,62807,3,16,0.2,0,2018-04-03,IXO5QHSY6IR26E5XPNGL
3899514,17,63128,3,16,0.0,0,2018-05-07,FDNO0ZQR150K8VTAFMOY
1141872,17,63479,3,17,0.0,0,2018-02-22,GVISNRLOBH53P3DHADQR
2518679,10,63480,3,17,0.0,0,2018-01-17,YU4IQMZNSATA8NJZ2FDE
2587907,2,63581,3,17,0.0,0,2018-03-16,GX3WZ1DZQKXYN0IUWN3S
6368474,10,63777,3,17,0.0,0,2018-05-04,Y2KDXFHDQGT4P6H6S45T
868613,2,63862,3,17,0.0,0,2018-01-24,T2MDLVIH6GOA9JG54X5J
2786009,10,63882,3,17,0.0,0,2018-03-30,NQVNVGIGUALDWVB3EXNN
6506952,2,63979,3,17,0.2,0,2018-01-06,9T1F0OX1HTEDGSX5VCP0
4504278,18,64012,3,17,0.0,0,2018-04-23,G50NKA08N2FOLWKRLED5
1304251,2,64053,3,17,0.0,0,2018-04-27,YL9BWSSCJCZH5OHK7U8X
4096315,18,64084,3,17,0.0,0,2018-05-04,8DS4CYO486XCCI1TEC4W
2106178,18,64186,3,17,0.2,0,2018-02-28,MVKK5ETDBQVUTM7J7WPX
788493,10,64246,3,17,0.0,0,2018-01-11,ZVFHS8Q2YRNWE3PQKFMC
6506517,18,64284,3,17,0.2,0,2018-03-27,Z579ZPKP3YUYRZ3NQ7ZL
5837658,10,64407,3,17,0.1,0,2018-02-06,QFELUFLDS7YBHJCX9MAF
5266963,10,64581,3,17,0.0,0,2018-03-10,33MKESMU6QE7FA2ETE5D
6335925,3,64668,3,17,0.1,0,2018-02-15,66TAWXVEOUTBRHN5H3Y4
2623837,18,64782,3,17,0.0,0,2018-01-10,P9MHDFFM0HL34M5DN7VZ
587150,18,64906,3,17,0.1,0,2018-03-12,MY1TB1DN5XRYH3L4MEV3
1876840,18,65218,3,17,0.0,0,2018-03-01,2DAN9XQ3GTGTSJKK0CBO
353729,3,65259,3,17,0.0,0,2018-01-07,2LOWEC7AFBS83FZ3FHLH
6609022,18,65274,3,17,0.0,0,2018-01-02,345C5Z1HQZI5YGH9GYFM
4443672,10,65414,3,17,0.2,0,2018-03-09,MGC96BXY4TA01XSYFYYW
1509149,10,65440,3,17,0.0,0,2018-03-11,9XG73AD8ONLGR2WUSRYV
6048714,18,65689,3,17,0.0,0,2018-04-04,65SAEAB3SWLHM0PELDR8
4268171,3,65763,3,17,0.0,0,2018-04-07,IXXB9WX2YRJVZWCX6MHE
4679135,11,65817,3,17,0.0,0,2018-04-07,AOVHAECG865Q3EXTPWEG
5806708,3,65950,3,17,0.0,0,2018-01-09,66L1029IBQGXRK0AYKAL
1759214,11,65976,3,17,0.0,0,2018-05-02,5Q3MS1MFOWUOV4ZI36RM
5974870,11,66073,3,17,0.2,0,2018-05-01,7ABFSRQ0P32O8UZ20FY5
5898307,19,66568,3,17,0.0,0,2018-04-19,2NMM2KC5KRNW74W2ZZTI
2967488,11,66570,3,17,0.0,0,2018-04-12,HK3X6FJ3FOZR4UQH6KA2
1389797,3,66612,3,17,0.0,0,2018-04-06,SZEMXDH8RL85P8H4IDCZ
5138542,3,66861,3,17,0.0,0,2018-01-05,6O6031N3UE01WVTTGKFX
4921085,19,66909,3,17,0.0,0,2018-03-10,P3CVK8HBW3NOQ08L39V5
2167549,3,66953,3,17,0.0,0,2018-03-17,BTHZ6ZI66J7SZX8FPFAZ
1901574,11,67145,3,17,0.0,0,2018-01-15,6FZTIMXWU8DLL76ZKA36
121221,3,67193,3,18,0.0,0,2018-01-19,6J83TI5JOEFBML6YJE9X
4088350,4,67304,3,18,0.0,0,2018-01-30,9R00SN0KMBIVG7P4N03N
5672671,19,67342,3,18,0.1,0,2018-01-03,ASCOIJXMIMTNT92F24BM
3759614,19,67426,3,18,0.0,0,2018-03-21,7TUFRDOIREE4YEWWYFVD
6187107,4,67428,3,18,0.0,0,2018-03-26,BWZJCGA2QSEQK9Z69O6D
943015,11,67442,3,18,0.0,0,2018-01-25,PUZT237QFFEZWTFMGF0J
2762305,4,67622,3,18,0.0,0,2018-04-20,8MU5QOQP3G9QZZEOKAYH
5252698,19,67794,3,18,0.0,0,2018-03-21,HCORS56SNFLGGR79OFLF
3420086,4,67866,3,18,0.0,0,2018-02-03,6VLVMD389KYM4MXI0STW
6515349,12,68071,3,18,0.0,0,2018-02-16,W9ELMJPJSPIXCXY3JJ9M
5754427,19,68137,3,18,0.0,0,2018-02-02,CBRXGZRONRBJ63GBYPRA
1698926,19,68615,3,18,0.0,0,2018-03-01,273TDTCRRW90JXG9C9D1
1471501,12,68663,3,18,0.0,0,2018-01-05,CYHANLOQK2LYKZORRA72
5837830,12,68745,3,18,0.1,0,2018-01-12,U9I04CNW50LNVMISNVD0
559223,12,68804,3,18,0.0,0,2018-02-15,02SY2SU493M84I1X283R
2444293,12,68829,3,18,0.0,0,2018-02-20,HTBN8SJUCTZOLU3KZW6W
6009472,19,68846,3,18,0.1,0,2018-02-21,WPBHS47QVX7U0739DXIJ
4710764,12,68891,3,18,0.0,0,2018-04-27,BM920D35ZB5WD3FZ1SN1
4243957,20,68932,3,18,0.0,0,2018-01-25,229TDN4H7Z5DQ913S6AX
5860256,20,68979,3,18,0.1,0,2018-03-20,98RQH4ISGG5PNLYQ4V3A
3943327,12,68995,3,18,0.1,0,2018-03-04,U84E3UU3KTG1IZ9BIIPJ
4745922,4,69147,3,18,0.0,0,2018-01-13,QGA6FX6NBK0OG66C7IWG
3422885,4,69245,3,18,0.0,0,2018-02-16,C9XJMF5ADCY5Z08G6RUR
4332166,20,69408,3,18,0.1,0,2018-02-05,WL4RSKDP8Q1U6AK1SC1L
2669668,4,69411,3,18,0.0,0,2018-01-12,AH5BBXXIKEWW5SQ29XV7
3772014,20,69474,3,18,0.0,0,2018-05-04,QA27XZL12A1YZR26XF4B
5143372,4,69474,3,18,0.0,0,2018-02-21,3TR89EXUHQFWYQUFYHL5
5907114,12,69529,3,18,0.0,0,2018-05-09,SZ2AKI692T2FJNMTO7SN
6062946,12,69542,3,18,0.0,0,2018-01-03,3B23I25O53H6XL7VTCKK
1540194,20,69642,3,18,0.0,0,2018-02-15,YQVKYKHGOJ0NJOATZVZH
4302699,5,70015,3,18,0.1,0,2018-01-14,MEN99CP6WONOAO5TGD0M
3993182,5,70017,3,18,0.0,0,2018-02-20,Q93LNVKFM98GD1ZVPEBD
1772504,5,70270,3,18,0.0,0,2018-05-02,IKQSS9YSZD25CSS1D2T4
5392573,20,70489,3,18,0.0,0,2018-04-11,TN6U162UN9N3BN4TNC9W
2734154,20,70530,3,18,0.0,0,2018-01-22,U4H3HARPOD3KWZOH2B33
131094,5,70688,3,18,0.0,0,2018-01-11,2S4WCECNAJR3NSJE99PS
252702,20,70757,3,18,0.0,0,2018-03-14,RM8Z0OHVNYLGWMOLAR9F
6704833,20,70843,3,18,0.0,0,2018-01-31,5STB56NEBNFZC0PTSOAI
1149580,5,70965,3,18,0.2,0,2018-01-30,WM7YZK3B1SU4RDK2FPKC
2304322,20,70984,3,18,0.1,0,2018-02-17,BF64WDY8BWAH3Z3PA3M8
4443423,20,71026,3,18,0.2,0,2018-04-21,J4V8MFT1LMZ2L4KRTM9M
4963255,20,71168,3,19,0.1,0,2018-04-25,6TG5YFXTF0UHV0W75PYC
2097153,20,71424,3,19,0.0,0,2018-04-24,SF27LEEU3RNQWXTGG4D8
5046824,21,71849,3,19,0.0,0,2018-02-27,F6UUZHBWIKJXKWHP0M5D
4188791,13,72001,3,19,0.0,0,2018-03-04,1MSGL45DRQLX58TAVPHP
4443063,5,72224,3,19,0.0,0,2018-01-13,Z2D7EK1VLQ99XZAOFDGB
136220,21,72261,3,19,0.0,0,2018-03-01,UGIML7BPRP6QEAP5MVZL
6326855,21,72300,3,19,0.0,0,2018-04-04,KGE8LB6LZN1LG7HWRECZ
2135230,6,72450,3,19,0.0,0,2018-01-14,521HHARGJN6F20CDKOQA
196522,6,72515,3,19,0.0,0,2018-03-01,TH6SYU8AHD4HWI6TB0HF
5937892,21,72566,3,19,0.2,0,2018-02-13,G760J02EIMIKAP89IPD5
457234,13,72724,3,19,0.0,0,2018-01-31,U8G6VUSUHHOLKX8JKCR0
4815990,6,72824,3,19,0.0,0,2018-03-20,TRLNXLZMEV1GRZ9S96XG
466443,13,72910,3,19,0.0,0,2018-01-21,C7S7HP3OCFPD005DLMSC
2968225,13,72923,3,19,0.0,0,2018-03-25,ZLMF4KTWRO1CRMIR1I8L
2562082,21,72986,3,19,0.0,0,2018-04-03,9E28SB03GUQ2CFPCN6FO
4679546,13,72989,3,19,0.0,0,2018-04-23,U6T8DLT0D53B39TD37HE
2128612,6,73011,3,19,0.0,0,2018-02-25,LKB9HWDYW4BYJ4QQU2DQ
5482263,14,73189,3,19,0.0,0,2018-02-08,P3YUMEKRI9IRM9W81XW2
5724443,21,73245,3,19,0.0,0,2018-04-27,ZD4CJZ1LV6APHI04W7VQ
1675134,21,73354,3,19,0.0,0,2018-03-24,T4SC9H11DXHQJ9K37D2C
745002,21,73560,3,19,0.0,0,2018-05-09,FUF5VJOK97TMPPFLMCG2
1437957,14,74097,3,19,0.0,0,2018-02-24,FGFGQ1VSPCU9R9QBHNXS
782851,22,74158,3,19,0.0,0,2018-03-17,NNU1H4QASC0G6U775BUR
3006177,6,74202,3,19,0.0,0,2018-01-29,EX9J2CEIM3AHP88ZFE5K
481088,6,74221,3,19,0.0,0,2018-04-21,UGEK21FARHZAONSL6GXY
3196265,14,74355,3,19,0.0,0,2018-01-02,NPAX1L3UBR1RK024U7YO
1028515,22,74405,3,19,0.0,0,2018-04-05,WK902I54AS2U4MF8SEKI
3575433,22,74428,3,19,0.0,0,2018-01-05,CXZ5TBTUC53WX2MZLVTT
4744901,22,74791,3,19,0.0,0,2018-02-28,74ZU7RZT2QJ0DUEFHYZ2
3278978,7,75027,3,19,0.0,0,2018-01-04,SWJ8WIR11W574QY7X10H
1847174,7,75086,3,20,0.0,0,2018-04-20,6TZ76LZQXV8VNRLXQBC7
3866675,22,75166,3,20,0.1,0,2018-01-19,7XW1RBTNLELHZP7W0T8P
4200687,14,75280,3,20,0.0,0,2018-01-08,LIDVCPJQ0160TYVONTRA
6393581,22,75381,3,20,0.0,0,2018-01-29,UMD8N85EILO8H0952JLS
2190055,7,75556,3,20,0.2,0,2018-03-15,36S93WPO71Y3JFXUJ8O6
3155389,22,75675,3,20,0.0,0,2018-02-17,84J35SM2WS8F7QTG95JU
316120,22,75683,3,20,0.0,0,2018-01-29,6FM0HMZ622EUZNS12HVQ
6380228,7,75762,3,20,0.0,0,2018-01-10,XWLXDG9AKS118DSZ2U41
6258247,7,75779,3,20,0.0,0,2018-05-01,YGZOXAFAJXK366DYBBD7
104676,7,75795,3,20,0.0,0,2018-03-24,LEKRLDVD87CHZQRIROY8
3162345,15,75810,3,20,0.1,0,2018-03-13,S92YJYIMFRPER4BZOV9D
2223803,7,75989,3,20,0.0,0,2018-01-13,H623PVTJH1R5M0NBFWSQ
2735180,7,76081,3,20,0.0,0,2018-04-29,M0HPXRBZLDQYNRJ99G6H
5131442,7,76301,3,20,0.1,0,2018-01-22,9KZ7OP9URJOVFW6Q62BP
3120032,15,76478,3,20,0.0,0,2018-01-28,TT2WGF4NAJBDVHL6U7LQ
5963732,7,76487,3,20,0.2,0,2018-03-27,HYX75DU816R0F7TVZRML
1532428,23,76632,3,20,0.0,0,2018-05-01,286EE06TSRVX3ZQG1E3P
1765081,7,76644,3,20,0.0,0,2018-01-06,T3THYPJFP5PN5EMOLQWF
3694743,23,76704,3,20,0.1,0,2018-03-09,HYESVAWT16U8US0JYKAG
5394379,7,76806,3,20,0.0,0,2018-03-21,VMF4KQNICHPR59DLJJBE
2922480,23,76967,3,20,0.0,0,2018-05-07,P72BGH4WBY5NKSH8AAW8
2521199,8,77539,3,20,0.0,0,2018-03-14,DHM7KTTCQVRPZVLLR9VX
6733429,15,77589,3,20,0.0,0,2018-05-07,RZ6TXMJYZPEDSOW4ND2B
1903041,15,77601,3,20,0.1,0,2018-05-03,6652NQUGJU1W0ESX4YCX
4855783,8,77688,3,20,0.0,0,2018-01-24,F8PLXD3IREW54I8VQYYY
5609968,23,77726,3,20,0.0,0,2018-04-13,HGJR32TWCCS2DPLWQT3R
722275,23,77742,3,20,0.0,0,2018-03-11,TT5LKFOYG1XZPQ0O7SD1
5794702,15,77879,3,20,0.0,0,2018-02-03,KMJJYQLBPAE8CRSWOWTD
6349274,23,77896,3,20,0.0,0,2018-02-17,M34AKBYMFLTASJ0UDQJ6
2823823,15,77923,3,20,0.0,0,2018-04-20,UBELACQYNBYK5F9IJL6X
401141,8,78141,3,20,0.2,0,2018-01-13,W0FYG5UTY8N65XKGCDD4
6481905,8,78333,3,20,0.0,0,2018-01-02,WB6APOLJC16MG9PZS59Q
4820816,23,78381,3,20,0.0,0,2018-03-21,TT6HTJSQ89L2HQWUMNP2
2606512,8,78645,3,20,0.0,0,2018-04-03,JHAQPXL72YR9PX8LT2FP
4312648,23,78673,3,20,0.0,0,2018-03-14,C96VQH7SCQVBGZAGKT9J
4262988,16,78716,3,20,0.0,0,2018-03-24,0Q67AZJ5CF9Z48K04NQ9
2023246,23,78980,3,20,0.0,0,2018-03-18,MKGFU6YHSSSXIAH98E5L
1825736,23,79108,3,21,0.0,0,2018-03-13,Y1BXAQBZWT9AT9NWLXZ0
4656596,23,79259,3,21,0.0,0,2018-01-10,ATCZJOO04PGFQMA39NKF
3062195,16,79329,3,21,0.0,0,2018-03-14,63TRHEX4FPIZFFR8V751
6382785,8,79367,3,21,0.0,0,2018-04-01,GF8HOCWQYKS79K45479L
6063963,8,79486,3,21,0.0,0,2018-01-18,7RI4XKN6M314ZL7C3KAB
948976,8,79640,3,21,0.0,0,2018-01-12,X9LVPV9WOR20G3TYBNWZ
2576315,8,79668,3,21,0.0,0,2018-04-17,HRFCP2HUIQDSHFB076RM
940206,16,79722,3,21,0.1,0,2018-04-17,C2CBMQWA33SPQVTVO0F1
3022586,16,79755,3,21,0.0,0,2018-04-06,XXAX5LVC0WZUB6R9ZHPC
520014,16,79827,3,21,0.0,0,2018-02-02,KHZYGIIRAG3Y9YGOBEMP
2292139,8,79857,3,21,0.0,0,2018-02-16,FUZRSTK7J4D74WPEGDOO
2842889,16,80110,3,21,0.1,0,2018-01-17,SSZDOHW01J46XN2EH41L
1600422,9,80125,3,21,0.0,0,2018-02-25,HZ5IXFZXY6490FUI3IIG
4197613,16,80162,3,21,0.1,0,2018-04-18,AWG9Q6VWB7SHTMNAW4CM
5244806,9,80203,3,21,0.0,0,2018-01-08,764F3T4DJCTUNYNOZJ7M
1795479,1,80445,3,21,0.1,0,2018-03-19,A90HXAB8P4RN1TR91IXI
2074169,9,80710,3,21,0.1,0,2018-01-28,VXWFDLUIVYR5WGWFGAX0
4705187,9,80784,3,21,0.0,0,2018-01-17,BXNGCBS57LA7NO8M0WEX
6160659,9,80808,3,21,0.0,0,2018-01-05,FSBKF5UYNW5DJZ50AF8D
5923433,9,80883,3,21,0.0,0,2018-05-09,3T23KPUQAIX4Q7CLEC1V
3047841,9,80917,3,21,0.0,0,2018-05-03,J02L3VSCFLNM2WXHS66O
173686,1,80985,3,21,0.0,0,2018-05-03,UP54JI1JPA59QZEJU83Z
5945417,9,81106,3,21,0.0,0,2018-01-09,3GAKE28JE85UWZH5RXUD
2091276,9,81176,3,21,0.0,0,2018-01-15,ESZXM2GWZDDTSOUPW16V
5735985,17,81195,3,21,0.2,0,2018-04-26,GN88UXNA0MCCZNLP94L2
5199089,9,81208,3,21,0.0,0,2018-04-18,OOQDTDTQ70C28VCZ3VYL
5915678,17,81243,3,21,0.1,0,2018-03-21,AZZOVEZPWT2MGCFQXMTJ
698485,9,81558,3,21,0.1,0,2018-04-23,R48RX8SN2PG7J5788PCV
3519673,9,81679,3,21,0.0,0,2018-04-18,HYMJ2N1I05YFNI1NAZTD
5792080,9,81777,3,21,0.0,0,2018-02-17,SDUL5YSIHA94PZ82DJ7N
495208,9,81840,3,21,0.0,0,2018-03-20,V4ALLLX07QI68I16KEH3
2233644,17,81866,3,21,0.1,0,2018-03-18,WI8AQKRLW36LNTUYKJQ8
5910294,2,82081,3,21,0.0,0,2018-05-02,5PROL2LP3V9NUV7YEJRC
6305672,9,82156,3,21,0.0,0,2018-01-02,MJUZ075GK1F3B5V2D6W2
4625799,2,82249,3,21,0.0,0,2018-02-19,I6O38TR88TTVVCB2Z9JO
2411124,17,82368,3,21,0.0,0,2018-02-04,540R4GENMXRSCTO5TSA7
4879969,9,82376,3,21,0.0,0,2018-03-02,0A57P3UR3BDJ6WHD9FIA
4390741,17,82431,3,21,0.0,0,2018-04-02,NBKBRS23FAH23ICQIXUI
2476412,17,82446,3,21,0.0,0,2018-04-06,FJPV2B0690TINZI1J18P
2482392,2,82536,3,21,0.0,0,2018-03-23,HTGK9PZKAIDSPAUQH22X
5643911,9,82540,3,21,0.1,0,2018-03-03,YZEM3M0OHCTVF9M1350Y
3641346,17,82542,3,21,0.0,0,2018-01-18,3F4WY8LE3UAO8IO2HKFT
1948769,10,82724,3,21,0.0,0,2018-04-19,WQUZ3V460IJS9M7F393S
1704399,10,82907,3,21,0.0,0,2018-04-20,7BI03L2UCL1VETWKHF1J
5148144,2,82970,3,22,0.0,0,2018-04-23,WSS3UF8O5CGCS5KMIWY5
902737,10,83161,3,22,0.2,0,2018-02-27,TGP3T766F5AE0Y7QIMKG
1712158,10,83240,3,22,0.0,0,2018-04-09,ANGV0OIK6AV2D1XQ9BI7
882675,10,83442,3,22,0.1,0,2018-01-28,P0R5NEXMPFM0E0TW5HV2
6469175,2,83570,3,22,0.0,0,2018-03-09,OJ8NM4AB2GVQ3PK88YI6
618551,18,83572,3,22,0.0,0,2018-05-05,D8C79I2TI313DI5VCZNK
3151392,2,83660,3,22,0.0,0,2018-02-13,NFXA4A2B64ZZG1E1OQIN
5783530,10,83661,3,22,0.0,0,2018-04-08,LH3FG12QU2JPAMWYLVQB
4968866,18,83679,3,22,0.1,0,2018-02-19,230TRISV3JA17T6A3753
3482896,2,83729,3,22,0.1,0,2018-03-28,F3R4DRCAFLO5H6CALF7E
4393307,10,83879,3,22,0.0,0,2018-02-07,HWW2DDIDPW110G67462A
5669096,18,84043,3,22,0.0,0,2018-04-15,W2U6WGBNHNA9515AJAIA
6295250,2,84053,3,22,0.0,0,2018-02-04,WWEESTJ2I92MD89C39PY
5301548,18,84126,3,22,0.0,0,2018-01-17,JDJ58LC85L7A1I66GYZW
1683146,10,84538,3,22,0.0,0,2018-01-26,6GXZMU7WGAY5YPWN1PPF
5144552,10,84685,3,22,0.0,0,2018-05-01,JTYK5JICLMFYZUVZD82H
5848183,10,84796,3,22,0.0,0,2018-01-26,EMU0WZUOWWPGLSZMKP00
2483108,10,84887,3,22,0.0,0,2018-04-23,P7WG9ZLHJLSZM7E42S5E
5608617,10,84914,3,22,0.0,0,2018-02-04,9BZK9WB33Y7M2XO59B66
133697,10,85051,3,22,0.1,0,2018-05-09,W313DJKUQZR6IXYENUJO
5785851,3,85162,3,22,0.0,0,2018-02-18,0C7Z39NNGQDLQ3FQ16OZ
3987021,18,85260,3,22,0.0,0,2018-05-08,MCIYCAQB7YHVSN1FH7N3
1279181,3,85497,3,22,0.0,0,2018-01-22,M7WM8AZ9AR8PF7EDRA43
6583781,3,85649,3,22,0.0,0,2018-04-30,IKB45MLIS7VK9WILCHJA
290092,3,85713,3,22,0.1,0,2018-01-05,B9X12OM44OKV2KJAM2Z8
4459103,3,85798,3,22,0.0,0,2018-01-03,PTKNDUJCTWKIHKZ7MZND
308649,3,85858,3,22,0.0,0,2018-03-02,Z07GJPOLUO41YX6IXCDI
4837900,3,85912,3,22,0.0,0,2018-01-04,K6XM7C8EIBV40XG4QCTG
5844790,3,86111,3,22,0.0,0,2018-02-10,ET1J5PCAI3WTKT8CE1W5
5897458,3,86267,3,22,0.0,0,2018-04-20,PTB5RNSUVXGFFZPQEAOP
2061371,3,86446,3,22,0.0,0,2018-03-24,872AAJLUGCE9O3HYZMU0
624364,19,86614,3,22,0.0,0,2018-02-02,XDQIEIXSGMKG6V68Z29Z
798609,3,86617,3,22,0.2,0,2018-04-27,J9P0ZX4SD6ZKWOSQGYB1
4110425,19,86634,3,22,0.0,0,2018-05-02,M86SIP472TCBXMYV2A9Z
2556661,11,86728,3,22,0.0,0,2018-01-16,L1ZFDFKF9W44D8XAYBTB
5181766,11,86733,3,22,0.0,0,2018-01-15,8GVZ2C7G0ORVN80W3UZG
413758,3,86802,3,22,0.0,0,2018-05-06,1C0UPJ8GA0E5TEU0NTPM
5996146,19,86892,3,22,0.0,0,2018-04-05,QVZQCQAY9HJNXRE88FDC
2688364,19,86894,3,22,0.0,0,2018-05-01,PA4OPXX3ZZXBJ20MK5CU
765014,19,86959,3,23,0.0,0,2018-03-21,X3HTTQ1MDO59JHXQ5T75
5220981,11,87007,3,23,0.0,0,2018-02-06,X73EJ3XOVGGM7G9NEC50
1126080,4,87055,3,23,0.0,0,2018-04-18,O6Y3053WRNNU5HQZ5LQO
6121819,11,87069,3,23,0.2,0,2018-02-14,K4AGHJ4CJZVHBLJ5SV56
696066,19,87164,3,23,0.0,0,2018-04-08,T0QQV27D25XQW27D31R5
5028305,11,87245,3,23,0.0,0,2018-04-18,RS1ZBKTBAHAZ6IF22QUD
730181,19,87394,3,23,0.0,0,2018-02-23,8ZWG5BBHEB3BCV18X2HD
1993151,19,87461,3,23,0.0,0,2018-03-11,UFRYYF63BU0O6DXYIPLQ
2031979,19,87526,3,23,0.0,0,2018-03-29,S3HY593VVLCZF6R8ZEJ7
1550251,4,87542,3,23,0.2,0,2018-03-29,R6707LFYFTZZHECL5YH9
125246,11,87681,3,23,0.0,0,2018-03-23,U84DPCJYFO4O4YUJ9H6K
4533461,4,87713,3,23,0.0,0,2018-04-06,06GWTDF2JPW90ML6CFUM
4895004,19,87744,3,23,0.0,0,2018-03-02,8H8RT942ZJ0ZJOIEXZKE
1526722,11,87753,3,23,0.1,0,2018-01-13,2R4X9OFLRDHNEH84LWQX
347128,19,88103,3,23,0.0,0,2018-02-18,KQ88FZG2EJLBG0L1EQT3
5026892,19,88171,3,23,0.0,0,2018-04-06,F0YMIU7WM2MQJCCWWBQL
2020909,19,88373,3,23,0.0,0,2018-04-18,NH0DUV0AI83APADM06F7
1754626,4,88397,3,23,0.1,0,2018-02-11,G9L7FTU9HT4I21KN7GD7
826640,4,88430,3,23,0.1,0,2018-04-27,AKUGUA961WO42VOH92OJ
3038955,4,88630,3,23,0.0,0,2018-04-23,JUBV3P5QYDPFNBGOA2S7
3058260,4,88686,3,23,0.0,0,2018-02-07,VCZ7L0P2R1YPVVAQKY21
3013725,12,88809,3,23,0.0,0,2018-03-10,6UZJ9IEJQHU9I6B5ADPN
572184,20,88840,3,23,0.1,0,2018-01-14,SOX8HJWL7AWE4S1DY88H
4468341,12,88925,3,23,0.1,0,2018-01-16,FDIVM2HI5GEDASVZD9MX
372036,12,88977,3,23,0.0,0,2018-03-06,INT5X4LYYMYTQZ5YEHZ8
2499731,20,89128,3,23,0.0,0,2018-03-31,S1ZAT1SH1SKCNIZKWO0H
2854342,12,89643,3,23,0.0,0,2018-01-08,F4L2S4XASBAUQCF5D13S
129883,20,90009,3,23,0.0,0,2018-02-20,RGHQW17RLXCI7PQ3GK7H
2524017,5,90044,3,23,0.2,0,2018-01-18,61AI5EWNBAVFKMAZ8ETJ
5952083,5,90081,3,23,0.0,0,2018-05-09,Z1VRIH1AKIITAFME2S2R
360800,20,90127,3,23,0.0,0,2018-01-10,Z50QH4891JBSGE6DBBXG
5184757,12,90207,3,23,0.2,0,2018-03-10,NPIPJBH711BHQX72HW1Y
4494118,5,90293,3,23,0.2,0,2018-04-23,8WU0H7JEHGS0GYN9QX3V
