SalesID,TransactionNumber,sales_date,ProductID,CustomerID,SalesPersonID,Quantity,Discount,Price,TotalPrice,actual_revenue
3211924,ZKHIKL0W8V63WXUFR7ZU,2018-03-01,278,84501,1,22,0.0,0.3735,0,8.217
2845365,YE3RXEIY4U8UAM9XQ50M,2018-01-06,278,83838,8,22,0.0,0.3735,0,8.217
2494342,DDWMSU3W9XKP15OZRKA9,2018-01-18,278,84377,1,22,0.0,0.3735,0,8.217
2535289,VWTZAKPAAADB0Q4T1NIG,2018-04-21,278,84837,9,22,0.0,0.3735,0,8.217
3559288,2DCG7WH8F3X6XKN9CMK9,2018-04-12,278,84424,1,22,0.0,0.3735,0,8.217
909691,DHHHQ5VXNPJ130RIMNCE,2018-03-02,278,83555,8,22,0.0,0.3735,0,8.217
2547479,TTJXHSBQRFPYV4JE6PV9,2018-03-02,278,83779,8,22,0.0,0.3735,0,8.217
4671245,ITE437LTYIJE5BMWGLH6,2018-04-30,278,83418,16,22,0.0,0.3735,0,8.217
4233678,25A3R0EDG761GNM33PWH,2018-04-06,278,83114,16,22,0.0,0.3735,0,8.217
1804504,SQ1KRNRFANV1DJYRCPXC,2018-01-23,278,83689,8,22,0.0,0.3735,0,8.217
2134953,FWKTBASXLX4QVNKFHA2Y,2018-04-06,278,84356,8,22,0.0,0.3735,0,8.217
5518424,S7W1ZOKG7NDDWFJ9D3WR,2018-03-06,278,83489,23,22,0.0,0.3735,0,8.217
4756095,VG6JQXJ8I6QBL5327RZB,2018-05-07,278,97340,14,25,0.1,0.3735,0,8.40375
5367700,JEY5P3NB9LMKBAF3R9N3,2018-03-09,278,96411,6,25,0.1,0.3735,0,8.40375
3383005,OFVTYIGZRB21BZX8ECLD,2018-04-08,278,89350,3,23,0.0,0.3735,0,8.5905
2450892,E8H1N5SW8GPWGXE6G2D6,2018-02-24,278,87444,10,23,0.0,0.3735,0,8.5905
4131101,QDOI4TFL45YS4189H5M8,2018-05-01,278,88791,10,23,0.0,0.3735,0,8.5905
224273,TTKF9Y89KH6E6QLFL48B,2018-01-12,278,87207,2,23,0.0,0.3735,0,8.5905
5045523,MILODB1QI8S6K2UT6N35,2018-02-16,278,90727,11,23,0.0,0.3735,0,8.5905
6754485,LNA9VA7NMJBQC7IM2K4U,2018-03-01,278,90125,3,23,0.0,0.3735,0,8.5905
3583139,YOH5ZTTOQ76OYCYXU5D9,2018-03-17,278,87976,18,23,0.0,0.3735,0,8.5905
3525809,UFACLDUTLE4XHDD6NSZW,2018-01-23,278,89356,3,23,0.0,0.3735,0,8.5905
3656875,KZJKW7PRMNBMEHZWKO92,2018-04-19,278,88241,2,23,0.0,0.3735,0,8.5905
3249926,AR8Y8GYGWY087YN5J8CH,2018-01-18,278,88637,10,23,0.0,0.3735,0,8.5905
5638867,HXC16QX9UE1DMQD01IW6,2018-04-18,278,89435,18,23,0.0,0.3735,0,8.5905
4577132,2PJZUYLP993COY3YLDUF,2018-02-28,278,88000,18,23,0.0,0.3735,0,8.5905
1369845,B0Q6X8DYFR48ORHWBS9W,2018-02-02,278,89293,3,23,0.0,0.3735,0,8.5905
3379044,6YV4ANMBEPE982KSCRUG,2018-05-04,278,90395,3,23,0.0,0.3735,0,8.5905
2638336,PS2RB1S3J1LMECK98J26,2018-02-25,278,88105,2,23,0.0,0.3735,0,8.5905
1813361,TGZSN6SNO6PVLMOXZFZA,2018-03-24,278,88432,2,23,0.0,0.3735,0,8.5905
4652841,UELVRJKZ1XZB381KXLRX,2018-03-31,278,90400,3,23,0.0,0.3735,0,8.5905
1803433,I8OZJRST4U9YKWNBHOSK,2018-02-13,278,88553,10,23,0.0,0.3735,0,8.5905
2727955,YI82CZWT4KLPNYNSKR45,2018-03-16,278,90373,3,23,0.0,0.3735,0,8.5905
2725798,3BSU0P09TXAMR686QO1F,2018-04-13,278,89964,18,23,0.0,0.3735,0,8.5905
4277573,6NS11NQ268W2PGXGFTB6,2018-02-05,278,90147,11,23,0.0,0.3735,0,8.5905
5261181,ZB0WEZRBC3TXY5K3BKCA,2018-03-10,278,90627,3,23,0.0,0.3735,0,8.5905
4783808,8XT4KPFAG9571D2CNUVK,2018-04-11,278,87723,10,23,0.0,0.3735,0,8.5905
1440060,Q3OQR5MVPGJYMVXNYEJ9,2018-04-20,278,92765,19,24,0.0,0.3735,0,8.964
2898002,CBEXEPXMKJY2VKHEKRNL,2018-04-26,278,91589,4,24,0.0,0.3735,0,8.964
755112,42UT2PMYG5VQ3XHSVCKW,2018-03-26,278,92253,19,24,0.0,0.3735,0,8.964
656529,6KTIAQTGISDD1V283VZ9,2018-03-19,278,92574,12,24,0.0,0.3735,0,8.964
3985028,22UQ363R6299ZTHEOA03,2018-03-06,278,93606,12,24,0.0,0.3735,0,8.964
3634806,ZUPX2WNI4JH5J340W8KF,2018-04-26,278,91991,4,24,0.0,0.3735,0,8.964
4890871,CC8FS1C583T0KS7XDGRK,2018-04-13,278,92022,19,24,0.0,0.3735,0,8.964
719452,4NBASAPXTFOJ000B39RV,2018-04-12,278,93810,20,24,0.0,0.3735,0,8.964
5554958,4B421FAXPK6M4JXOWGYN,2018-03-09,278,92856,12,24,0.0,0.3735,0,8.964
4216083,3N3F2QU91H1A4QN3G1CE,2018-01-11,278,90925,3,24,0.0,0.3735,0,8.964
5459272,JVE4Y9DMJUAINZVBUXCH,2018-04-10,278,93322,4,24,0.0,0.3735,0,8.964
5641370,HO6LKO7RWTNND1GUX3JS,2018-05-03,278,91165,19,24,0.0,0.3735,0,8.964
673176,P6WX093ETXQV7R011ZXP,2018-03-11,278,94786,20,24,0.0,0.3735,0,8.964
2760598,OTOLCF8D26F6YH898T4O,2018-04-26,278,94721,20,24,0.0,0.3735,0,8.964
3783121,LAL3AEX99K3VIUZOJXBY,2018-01-12,278,93163,4,24,0.0,0.3735,0,8.964
4226610,AKYHACWDWWRUCGENQ7BE,2018-04-03,278,91738,11,24,0.0,0.3735,0,8.964
4299688,X68OTJ7U1G1Q02RSZW0Z,2018-01-18,278,93990,5,24,0.0,0.3735,0,8.964
1858204,US92XHIA19IA7F4NYEWV,2018-04-27,278,91591,19,24,0.0,0.3735,0,8.964
613491,WV1IYVGIQHR7SQUBV4H2,2018-03-04,278,94582,20,24,0.0,0.3735,0,8.964
4542369,UJO8I7BBZI5224GKMV60,2018-01-12,278,94337,12,24,0.0,0.3735,0,8.964
962904,YG9BC1XVIA9FWIMC2J1E,2018-02-22,278,97469,6,25,0.0,0.3735,0,9.3375
1475230,1HNSAE82GHISSL93UCUO,2018-02-10,278,96907,21,25,0.0,0.3735,0,9.3375
2851192,5ICYVW6RJBWG8WMT89KT,2018-04-15,278,97426,6,25,0.0,0.3735,0,9.3375
284732,4ZT72A51Z44XOM3PLD5S,2018-03-23,278,95630,21,25,0.0,0.3735,0,9.3375
5387119,VQO5M8WPQT0Y7Z1DSSQW,2018-04-17,278,95417,13,25,0.0,0.3735,0,9.3375
5008184,FYHANFXD1UB9X8P6U14R,2018-03-08,278,98366,22,25,0.0,0.3735,0,9.3375
3167600,TMOJX2T16L6SOUM03NAQ,2018-05-06,278,94872,13,25,0.0,0.3735,0,9.3375
2093695,PUEKH4FIEFBJWSLWQT4F,2018-04-04,278,96737,13,25,0.0,0.3735,0,9.3375
2052219,RD09WXSIWFY6TJ607UBO,2018-04-15,278,97969,6,25,0.0,0.3735,0,9.3375
1453259,ZWV4SKJEZ21TCXCZHPIH,2018-01-02,278,95238,5,25,0.0,0.3735,0,9.3375
2135559,BV55M9R7LRHZWUR3OEOH,2018-03-31,278,97292,6,25,0.0,0.3735,0,9.3375
4635646,UN7WIREMMBVPR4FXY9G6,2018-02-23,278,94886,5,25,0.0,0.3735,0,9.3375
253159,FVKR4Z50SZ998U8OELKF,2018-02-03,278,98737,6,25,0.0,0.3735,0,9.3375
1446769,G6W2S2RQ3RAG8G7V7X6S,2018-02-02,278,96421,13,25,0.0,0.3735,0,9.3375
1121823,6LJTM3UIC8X51XFT150Z,2018-01-19,278,94887,13,25,0.0,0.3735,0,9.3375
1086386,HRUXF1UT18FSCW9BE3AG,2018-02-12,278,97340,6,25,0.0,0.3735,0,9.3375
3341817,T1KSOQ85HKBYUHRRVUIX,2018-03-22,278,97397,6,25,0.0,0.3735,0,9.3375
723705,VJZ5QW1XCZ0J1OPFG181,2018-05-05,278,97229,21,25,0.0,0.3735,0,9.3375
5708089,AAVOOWFO2YF0K335VPRH,2018-03-30,278,96325,21,25,0.0,0.3735,0,9.3375
2408543,9LNZ9SVGJP2VWMA2ZQM9,2018-02-14,278,95997,5,25,0.0,0.3735,0,9.3375
4061747,XJEFEGGYUJHG0UPCNUPW,2018-03-11,278,96535,21,25,0.0,0.3735,0,9.3375
4089515,DEWZ0VMZ2B6X1CFJQ35U,2018-01-23,405,3578,19,1,0.2,0.4278,0,0.34224
1411661,3UH8SJAMNQYQDI0MQGSR,2018-04-05,405,3116,3,1,0.2,0.4278,0,0.34224
113044,D6V8C9GZI0HKJ23JPD0K,2018-01-16,405,3393,3,1,0.2,0.4278,0,0.34224
4915575,JPZF3ZMBIM2CN3J3ZA5W,2018-02-10,405,2306,11,1,0.2,0.4278,0,0.34224
1832691,ZWCAQZNGERD0THG863DX,2018-01-03,405,2562,18,1,0.2,0.4278,0,0.34224
5286851,RK4I0PFH5YNW9BL8VF5S,2018-05-04,405,2952,11,1,0.1,0.4278,0,0.38502
3750407,4GYNYDQZ591OG179ZTTQ,2018-04-06,405,2160,18,1,0.1,0.4278,0,0.38502
4331350,ZDQ79G6X2NODH9RC8J93,2018-02-23,405,3395,19,1,0.1,0.4278,0,0.38502
583214,1X83N38TOQFO9SX5E794,2018-04-08,405,3734,19,1,0.1,0.4278,0,0.38502
4921036,H2IQY284RL8T6GR2QZ8E,2018-01-30,405,3254,19,1,0.0,0.4278,0,0.4278
3302553,04VHT0FAPBIAB60K6B9X,2018-04-19,405,3286,11,1,0.0,0.4278,0,0.4278
4396653,LWJYVRO4IHSZ67Y5Z12P,2018-03-03,405,2296,18,1,0.0,0.4278,0,0.4278
6240124,5ODCN2CHQKOUB22MZLPW,2018-03-16,405,158,10,1,0.0,0.4278,0,0.4278
699390,24DIULA60DJREZIGIP3W,2018-01-04,405,437,18,1,0.0,0.4278,0,0.4278
6017901,ZKXCONGKCE62QGABHH4X,2018-04-05,405,2024,3,1,0.0,0.4278,0,0.4278
1019778,N026C3AFDK2IHSGCSNUE,2018-02-05,405,2449,3,1,0.0,0.4278,0,0.4278
4059690,G516P2UHGRIMVJ3VKAE7,2018-02-26,405,1362,10,1,0.0,0.4278,0,0.4278
5327307,ZWAJ5TOSWJ1ZFUYT7OS5,2018-01-31,405,3074,11,1,0.0,0.4278,0,0.4278
3160686,HOEQ86U1J9W9K1E80BNS,2018-04-19,405,1963,11,1,0.0,0.4278,0,0.4278
2932119,5YM14MZA26KFONUTJG4Y,2018-01-29,405,1013,10,1,0.0,0.4278,0,0.4278
6573426,ZUO1AW8KS10BB704CAIK,2018-02-16,405,1499,10,1,0.0,0.4278,0,0.4278
431213,1FX9CHFTYQW55TRE4Y7N,2018-04-20,405,911,2,1,0.0,0.4278,0,0.4278
5934260,4ZBP7N5WKR50CENEKGX2,2018-01-14,405,904,2,1,0.0,0.4278,0,0.4278
2544962,ZGHH0MKNGAJ2IQFWCZWI,2018-01-29,405,1457,18,1,0.0,0.4278,0,0.4278
562586,BWPBAONYPXORTDOR71W8,2018-03-05,405,875,2,1,0.0,0.4278,0,0.4278
657584,O2XH8I6V9BX1L2AXV92N,2018-02-01,405,3359,19,1,0.0,0.4278,0,0.4278
1779208,2TE5WWUK5VE2M2VWUZUL,2018-04-01,405,587,2,1,0.0,0.4278,0,0.4278
2898435,PLJY7YG66E3TQ9NZT1ZV,2018-01-29,405,1154,3,1,0.0,0.4278,0,0.4278
3731157,7IYYHLHOR6IA0MH7YYXU,2018-01-30,405,1702,3,1,0.0,0.4278,0,0.4278
3297763,GEWMOC9Z123LA1KHT0G7,2018-01-12,405,3521,3,1,0.0,0.4278,0,0.4278
722242,Z0PTST8480W6VYP3VBB1,2018-02-24,405,1862,3,1,0.0,0.4278,0,0.4278
974443,3FJYCMIT7LMQOAEN1VEU,2018-04-03,405,1646,10,1,0.0,0.4278,0,0.4278
6384303,STFW9SCQIXDSWWXI8OQK,2018-03-16,405,3239,3,1,0.0,0.4278,0,0.4278
4267405,B9OM18QVV9DN5BR6BN2P,2018-04-19,405,1060,18,1,0.0,0.4278,0,0.4278
4564710,LQH9J6CTHVWPL9SWLZAG,2018-03-06,405,3433,3,1,0.0,0.4278,0,0.4278
6723284,1KO8VG10RCWN3H99SMNL,2018-01-24,405,1167,10,1,0.0,0.4278,0,0.4278
3901357,RUP9F93PM210MHSDVWY7,2018-04-17,405,2606,3,1,0.0,0.4278,0,0.4278
1911413,382CHNUL9WQCLJ5ENZ9O,2018-04-10,405,131,2,1,0.0,0.4278,0,0.4278
6621793,5H4E0EH3ZJVPX5TD7N5G,2018-02-07,405,2259,11,1,0.0,0.4278,0,0.4278
303010,SWCYUSJQCWCQMWNOE4JQ,2018-04-30,405,742,2,1,0.0,0.4278,0,0.4278
294117,G6QFS4LPE9UC5WIZZDDE,2018-04-25,405,6048,20,2,0.2,0.4278,0,0.68448
4838838,O6LEYMX9KHYMFM8RZ3VT,2018-02-20,405,5693,20,2,0.2,0.4278,0,0.68448
6283493,DET8VPFCWP9WVFTV6VUH,2018-02-03,405,7694,13,2,0.2,0.4278,0,0.68448
135307,CZCZVU317VWC7FSJXFYH,2018-02-24,405,6944,12,2,0.2,0.4278,0,0.68448
1174274,LQ4YA4ODTILWHMESPSZW,2018-05-02,405,7165,5,2,0.2,0.4278,0,0.68448
1539597,T2SSHLOCNW8FHBYWWUY1,2018-01-16,405,5966,20,2,0.2,0.4278,0,0.68448
4549239,UP6I55JPJW8GX67H18U5,2018-01-07,405,6536,20,2,0.2,0.4278,0,0.68448
1129606,9FY3K6ELEAYTGEHWSQIM,2018-03-01,405,4964,19,2,0.1,0.4278,0,0.77004
5350774,TB4TCSYFIQHE73A78S88,2018-02-21,405,5929,20,2,0.0,0.4278,0,0.8556
6063553,XHAIJ75Q0VS1GYXOZ9AU,2018-01-05,405,6953,5,2,0.0,0.4278,0,0.8556
1566553,GPZ1J4H16QNE24VASAOM,2018-04-29,405,7209,20,2,0.0,0.4278,0,0.8556
2810192,N9LIEOF8M9LXVGTZJOJ3,2018-03-11,405,5835,20,2,0.0,0.4278,0,0.8556
3879036,0T5NL70PAZ6TF6L7JYZW,2018-02-06,405,4002,19,2,0.0,0.4278,0,0.8556
3394729,E3H1YSSW9ENF0J3ZD68O,2018-02-28,405,6418,20,2,0.0,0.4278,0,0.8556
2980786,VP2FW2MHYOB38MBTC56O,2018-01-19,405,6345,5,2,0.0,0.4278,0,0.8556
2802940,FS3EYRNF7I7O4EVLOODC,2018-02-14,405,6180,12,2,0.0,0.4278,0,0.8556
6575418,JJPWB7N93X8L3MTLVEL4,2018-05-04,405,6483,12,2,0.0,0.4278,0,0.8556
5267491,ITZ9UWIEW4DBBJM1JQMO,2018-01-05,405,6732,12,2,0.0,0.4278,0,0.8556
701924,GGFYA6CP6QN0N1PFA9S8,2018-04-26,405,6335,12,2,0.0,0.4278,0,0.8556
2645825,EWP1WNI101EJQH5C9EPE,2018-03-28,405,5347,20,2,0.0,0.4278,0,0.8556
5464540,YKBUWJEHGIK7VWDH87V4,2018-02-17,405,4897,12,2,0.0,0.4278,0,0.8556
6524228,LW9JL5TR4NRY28GJE7U3,2018-04-24,405,6913,12,2,0.0,0.4278,0,0.8556
6525587,ZD13YHYE2LDOCVES4S1E,2018-02-17,405,5468,20,2,0.0,0.4278,0,0.8556
6574024,TIS3AK9XW3DL2UFD0OES,2018-04-26,405,6235,5,2,0.0,0.4278,0,0.8556
6329070,JS0A8J6ZUMYYBFC4LL4H,2018-03-24,405,4440,19,2,0.0,0.4278,0,0.8556
2459682,HV22UN1DTELCNN8LUNOV,2018-03-03,405,7228,13,2,0.0,0.4278,0,0.8556
1887282,N6PD1K5MAVQYKSWBX9OB,2018-04-30,405,4288,4,2,0.0,0.4278,0,0.8556
1943202,T9QB8EGUFMK9HFZ39MLS,2018-04-14,405,6871,20,2,0.0,0.4278,0,0.8556
3032595,94A1UBMHOY90T9HMK971,2018-01-22,405,6558,5,2,0.0,0.4278,0,0.8556
1348466,KCI6VTI64TGDI2Q8K2FE,2018-05-07,405,4335,4,2,0.0,0.4278,0,0.8556
1021236,BU7B7KXNBN4PSMS7QQP7,2018-02-04,405,4178,4,2,0.0,0.4278,0,0.8556
365817,L2PXBSCH6K7F0QBSMHL0,2018-01-30,405,4626,4,2,0.0,0.4278,0,0.8556
3426105,IGGBCA9TZ3GQCQH6NLN1,2018-04-26,405,4891,4,2,0.0,0.4278,0,0.8556
1093398,JMM9SQGEQSS0048PS1E0,2018-01-19,405,5642,4,2,0.0,0.4278,0,0.8556
2368606,000ON24RT7RDP4738AJZ,2018-01-13,405,7091,5,2,0.0,0.4278,0,0.8556
2576975,JYFIAL3PYMPA2PC0FV2D,2018-01-26,405,7328,5,2,0.0,0.4278,0,0.8556
5947379,F2QCF4NM4YBGIQLJ2JFE,2018-04-27,405,5459,20,2,0.0,0.4278,0,0.8556
6042421,XM9METBATVTF7X331HLB,2018-04-18,405,4552,4,2,0.0,0.4278,0,0.8556
6649345,HKB8INTXB8XC5IAXYRO5,2018-01-28,405,4532,4,2,0.0,0.4278,0,0.8556
346071,K3V5OOECNS23UE8J4J9P,2018-01-29,405,5083,19,2,0.0,0.4278,0,0.8556
3301445,FSKD4NELXDREBIKN8TWR,2018-01-04,405,7393,20,2,0.0,0.4278,0,0.8556
1134404,EYOZVFM94XHX51MQ84B9,2018-01-29,405,5779,20,2,0.0,0.4278,0,0.8556
419805,ZLUA7I2O35K646EKC0GZ,2018-02-16,405,4784,12,2,0.0,0.4278,0,0.8556
3105736,S0TP50G1C4CCWEE642AS,2018-04-10,405,7417,20,2,0.0,0.4278,0,0.8556
1891998,W3VDZHBPJI22TBS9TPE5,2018-04-03,405,6819,5,2,0.0,0.4278,0,0.8556
3434966,RKJSUBOZZYUHTIV4UL0O,2018-01-26,405,6701,12,2,0.0,0.4278,0,0.8556
6329730,KQJ1AJDLZ7CYZ42649HM,2018-01-26,405,7551,5,2,0.0,0.4278,0,0.8556
406819,M9JPS867QSH1ZK05MZVQ,2018-03-28,405,5462,4,2,0.0,0.4278,0,0.8556
2083197,54VV27P7XANC7SS8WBN9,2018-02-20,405,5059,4,2,0.0,0.4278,0,0.8556
5540509,AGSJ2J8VP31HRSTELW90,2018-04-09,405,9291,21,3,0.2,0.4278,0,1.02672
4013794,0J8UEORS94AC5YBDXL56,2018-03-27,405,8962,13,3,0.2,0.4278,0,1.02672
6044634,HQEJP61VD4TN94KONWN5,2018-04-04,405,8637,13,3,0.1,0.4278,0,1.1550600000000002
3349982,SAFYWYITGQH2IMLCQSKR,2018-04-10,405,11184,14,3,0.1,0.4278,0,1.1550600000000002
745781,OLVRAVOST6K32HQMMPMF,2018-04-19,405,10236,14,3,0.1,0.4278,0,1.1550600000000002
1142257,N9I30L3AN2V4SYXCI1VN,2018-03-15,405,7969,13,3,0.1,0.4278,0,1.1550600000000002
5262345,0QCLSBJBZW32WX1XVMAQ,2018-02-21,405,10694,22,3,0.1,0.4278,0,1.1550600000000002
6526176,3LJ3WM32J126RPAN2XGG,2018-04-05,405,10578,14,3,0.0,0.4278,0,1.2834
4091583,3A14FD3F8NMJGANQZANI,2018-04-01,405,11183,14,3,0.0,0.4278,0,1.2834
3685529,WPY15UGQY6W9Y5QH90OR,2018-05-02,405,9690,21,3,0.0,0.4278,0,1.2834
6508745,XYK3Q83M8I07Y56EIYHC,2018-05-06,405,9224,13,3,0.0,0.4278,0,1.2834
1123073,JY0ARRPJDUJ9L0O7FKLX,2018-03-18,405,11483,14,3,0.0,0.4278,0,1.2834
4865796,N2DLMU9C1COL36JSXJ8J,2018-04-01,405,10021,6,3,0.0,0.4278,0,1.2834
5287687,5RAHZXA97DU52O16G1BE,2018-05-04,405,11765,7,3,0.0,0.4278,0,1.2834
1528648,ME9KF5YROY1KOP0YSPH5,2018-04-13,405,11523,14,3,0.0,0.4278,0,1.2834
6402876,8QLI6FJ26KZOHL4DJMEH,2018-02-23,405,11083,6,3,0.0,0.4278,0,1.2834
5362159,52GARN5Y3TJJN1K6DYCX,2018-03-22,405,8782,6,3,0.0,0.4278,0,1.2834
5438944,SZU6I6MYPSNYRUHMMC06,2018-02-03,405,9946,6,3,0.0,0.4278,0,1.2834
4210883,KVHHJD9OR5KF1MVTRFQU,2018-02-23,405,10430,6,3,0.0,0.4278,0,1.2834
5337550,AV0WT631ON4I7ZVCU4TD,2018-02-19,405,8180,21,3,0.0,0.4278,0,1.2834
3750220,GEHXX0M1QK6ZY8TSVVAS,2018-02-14,405,8865,13,3,0.0,0.4278,0,1.2834
4519464,M9WD4KVS8NOB8OWP0EZ2,2018-01-03,405,11075,22,3,0.0,0.4278,0,1.2834
6415481,7551OFD817O9XSAZQXR4,2018-04-09,405,10454,22,3,0.0,0.4278,0,1.2834
1675785,XDXGVYP75LZLV6J5VYYZ,2018-01-05,405,8072,5,3,0.0,0.4278,0,1.2834
3769965,RPHUWL77EDNBQDD0JN88,2018-03-07,405,9326,6,3,0.0,0.4278,0,1.2834
5596522,2T5974I6VBFI9AE2QUP2,2018-01-03,405,8110,13,3,0.0,0.4278,0,1.2834
810649,456UGIPOMSL14WLNGUA3,2018-04-02,405,10167,21,3,0.0,0.4278,0,1.2834
2779125,EC1KGYKDQSLTDBMECKY5,2018-03-29,405,8024,5,3,0.0,0.4278,0,1.2834
440373,CEB0RXE1P6XJJJE7NOKD,2018-03-29,405,10141,6,3,0.0,0.4278,0,1.2834
2685651,L08ZY0PQ4K65P4XH0QGK,2018-03-14,405,9787,14,3,0.0,0.4278,0,1.2834
6616490,54NEE86COFU9E7EAIBYS,2018-04-21,405,10643,6,3,0.0,0.4278,0,1.2834
6373657,J1MHRVF33WRCE445MXLW,2018-03-20,405,10022,14,3,0.0,0.4278,0,1.2834
3442596,BKR51896A4B3VLRG88MZ,2018-01-07,405,15492,23,4,0.2,0.4278,0,1.3689600000000002
2032472,14QLMG2YZ95FYBI3QVWI,2018-01-13,405,13887,15,4,0.2,0.4278,0,1.3689600000000002
6402772,7GD4F80ZQF4W4ZRL6B2D,2018-02-05,405,12057,7,4,0.2,0.4278,0,1.3689600000000002
6131584,MML67EW8LLVRFLM74MGG,2018-01-05,405,14130,23,4,0.2,0.4278,0,1.3689600000000002
5421560,OEBNXRMJ52SDWGA4JZJ0,2018-01-09,405,12360,15,4,0.1,0.4278,0,1.54008
2320029,U2XF0B44TCFXHAVPQ53M,2018-01-24,405,12594,15,4,0.1,0.4278,0,1.54008
542418,1DCMLHSLKH5IMHEK8OCI,2018-01-15,405,12194,7,4,0.1,0.4278,0,1.54008
2132382,17HMRWWBJCAZMBKNDFW2,2018-04-14,405,15774,1,4,0.1,0.4278,0,1.54008
69840,EP8FVF1BMHJOB9P5640M,2018-01-01,405,12131,22,4,0.1,0.4278,0,1.54008
4050398,NNNCA8CEWK7CLUY4CLR7,2018-04-24,405,14185,8,4,0.1,0.4278,0,1.54008
5577731,9VUB8IUMI4AL42YBG2DV,2018-04-13,405,15046,23,4,0.0,0.4278,0,1.7112
5827118,TSUXVREB5JOGBBBL2PQX,2018-02-12,405,14109,23,4,0.0,0.4278,0,1.7112
4917876,WHW8XAUG21VGWZG8ZMAV,2018-02-22,405,14094,15,4,0.0,0.4278,0,1.7112
3117431,5DWJB9FR17CP148J1IUZ,2018-04-01,405,15181,8,4,0.0,0.4278,0,1.7112
407829,UGAY6P7ZCZH4RPJ6IKW4,2018-04-27,405,12879,7,4,0.0,0.4278,0,1.7112
2842056,K35KHK564PLMHYD5J18D,2018-04-17,405,15136,16,4,0.0,0.4278,0,1.7112
4461931,O0SY41ZYWZI46ENJPXTV,2018-01-17,405,14380,23,4,0.0,0.4278,0,1.7112
1612088,S5RKOT6181IZ160C3AXF,2018-04-12,405,12734,7,4,0.0,0.4278,0,1.7112
2309633,PX2PIEZ3UPSE5M9KQIJE,2018-04-25,405,14415,8,4,0.0,0.4278,0,1.7112
5491386,4URN8TWCLCGLOX2RCD3C,2018-02-09,405,11891,7,4,0.0,0.4278,0,1.7112
5016561,J01OCVUH5LCUQZAXX64U,2018-01-22,405,13215,15,4,0.0,0.4278,0,1.7112
4251316,2VM41HPE4IHQQV3OC4B0,2018-04-02,405,14305,23,4,0.0,0.4278,0,1.7112
2814182,OGO9LLM30HZIBOPX6MVV,2018-01-12,405,12101,22,4,0.0,0.4278,0,1.7112
212668,437D8J37VJ63CJ7N4BK7,2018-02-18,405,15122,23,4,0.0,0.4278,0,1.7112
2009208,B4U6RUYX3O8DTWZD0QEN,2018-03-07,405,14408,8,4,0.0,0.4278,0,1.7112
420042,3PZIA173I0RZWUJWJPJA,2018-01-01,405,15007,8,4,0.0,0.4278,0,1.7112
798719,X9WQ5JJ970UVWFCMG30W,2018-03-21,405,12939,7,4,0.0,0.4278,0,1.7112
5469864,AJ9JF58CQ1M2AOW0ZRL2,2018-03-09,405,15532,16,4,0.0,0.4278,0,1.7112
1186337,KF9RSAE87AWUCE35KGJH,2018-03-22,405,12338,22,4,0.0,0.4278,0,1.7112
3686929,69XPVPBNI6LCEJKPITQM,2018-04-06,405,14786,8,4,0.0,0.4278,0,1.7112
3098537,G9SSDG0TC856JBSY2U2T,2018-04-04,405,11922,22,4,0.0,0.4278,0,1.7112
3852943,736A00REHRVB6OT3KP49,2018-04-10,405,14328,15,4,0.0,0.4278,0,1.7112
2122170,LT2RJP31ZJCLTHG8CS9R,2018-03-21,405,13104,23,4,0.0,0.4278,0,1.7112
5992521,H8SH5PXNSZIFTPZ9644C,2018-04-06,405,14418,15,4,0.0,0.4278,0,1.7112
3135527,37CCMNGGKJWP4SN5ZYFM,2018-01-10,405,12673,7,4,0.0,0.4278,0,1.7112
2385242,5ON5HJW7IBGF62EU96HZ,2018-03-16,405,14889,23,4,0.0,0.4278,0,1.7112
587848,0HNPL0ECPM34ZPY04FR1,2018-03-20,405,13054,15,4,0.0,0.4278,0,1.7112
745158,P9I8W5AP0HBMTCP09MNW,2018-04-15,405,15418,8,4,0.0,0.4278,0,1.7112
1816553,ZATRPDEJ2KTGLATAGH3R,2018-02-12,405,14064,15,4,0.0,0.4278,0,1.7112
6659909,PEQ4JPWZYHAOF4JX4HJ9,2018-02-08,405,15638,16,4,0.0,0.4278,0,1.7112
5636002,1KP42NIUYVW414NCAT8I,2018-04-24,405,15604,8,4,0.0,0.4278,0,1.7112
2643986,T866ETBGANEL6IP6O09C,2018-01-18,405,15676,1,4,0.0,0.4278,0,1.7112
746956,KYCQ6IAG2SVV1I9YNT04,2018-03-07,405,14352,23,4,0.0,0.4278,0,1.7112
1369632,0VCD9CYA7XCO3SC3AXZH,2018-02-07,405,12619,7,4,0.0,0.4278,0,1.7112
4765778,V1G4REEJG5LCZMOOROAZ,2018-04-21,405,13135,23,4,0.0,0.4278,0,1.7112
2910918,GS29DGK6D7YBILI9WRGX,2018-02-23,405,19091,2,5,0.2,0.4278,0,1.7112000000000005
4304777,2T7QN3JMLULVS955EECD,2018-04-18,405,18348,9,5,0.2,0.4278,0,1.7112000000000005
1628534,UYIIKW3OG964N7AANNNB,2018-02-03,405,18574,17,5,0.2,0.4278,0,1.7112000000000005
4662543,K9A4Y7D3P9Q65FT7NJNC,2018-04-12,405,18325,2,5,0.1,0.4278,0,1.9251000000000005
5698673,55IIYPHIRVFC5BVV24WS,2018-02-16,405,16213,16,5,0.1,0.4278,0,1.9251000000000005
