SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
114298,17,21880,2,6,0.0,0,2018-02-04 21:34:38.33 UTC,SQ1NEOVAOWXUW4GTWR1Z
2587648,1,22147,2,6,0.0,0,2018-01-31 06:55:49.03 UTC,SUVQXNKLEETXAVS4RDU6
3881733,9,22194,2,6,0.2,0,2018-02-06 22:45:59.83 UTC,S1I9OVZY7Y9SW5UFZA21
3898461,9,22283,2,6,0.0,0,2018-03-13 02:45:20.09 UTC,5X0JE5R23QD1FJI7SEV1
2625398,1,22326,2,6,0.0,0,2018-02-16 03:52:46.05 UTC,HLUV1U0UVK44EK2PP18Y
4612263,17,22539,2,6,0.0,0,2018-02-19 16:41:28.53 UTC,7IETID4T9A58KPLR761X
2824016,17,22621,2,6,0.0,0,2018-02-17 20:11:05.49 UTC,7GQC3396237TBHZ5SPDB
3205185,2,22647,2,6,0.0,0,2018-02-20 21:05:33.61 UTC,4ZGKHZ921GITOAXFAJSJ
5688224,2,22771,2,6,0.0,0,2018-04-13 09:26:57.83 UTC,SDX3LHFFNOSPCC4NXNK3
5904196,9,22793,2,6,0.0,0,2018-04-27 06:22:59.92 UTC,GBAM6E1H9X98UZA68YQB
2759042,2,22861,2,6,0.0,0,,NIK30CFXXNMKTBSXREUK
1877646,9,22986,2,6,0.2,0,2018-05-01 03:32:52.21 UTC,JG890CG9KHSVWZ25YZCI
6756491,9,23020,2,6,0.0,0,2018-03-14 22:55:35.28 UTC,JTBI3WI5Q0PRKG4TDN9W
3794365,17,23053,2,6,0.0,0,2018-01-19 02:47:38.67 UTC,BTID6G4SBV6M3HQ5W03M
3709439,10,23573,2,6,0.0,0,2018-03-24 05:55:56.63 UTC,P04T22F1CAK9II5B77AZ
2443121,2,23639,2,6,0.0,0,2018-02-13 22:27:20.53 UTC,ABBTSVQDO1HVG30VPDJ0
5475803,10,23844,2,7,0.0,0,2018-02-23 17:49:29.34 UTC,CQ86SZG9LBVILAQH0SCW
4786048,2,23967,2,7,0.0,0,2018-04-13 10:27:52.26 UTC,K5X49GEZ22JTTNHYENG1
3624362,10,23967,2,7,0.0,0,2018-01-12 15:46:18.56 UTC,AHBS5SPPI0HI121PRQ2F
1830503,2,24052,2,7,0.0,0,2018-02-14 02:17:52.63 UTC,CF5TUZI3KLTPEOXAG7SF
2238759,18,24341,2,7,0.0,0,2018-05-07 05:24:33.63 UTC,01FMXH4F56166TTDSR7S
1132827,10,24383,2,7,0.0,0,2018-04-09 19:44:40.51 UTC,F5FYXVKI6FRJAH6LH7TO
6490354,18,24405,2,7,0.1,0,2018-02-07 12:16:35.27 UTC,PPLHNQFBJ6MURUKBKUTC
5243363,2,24484,2,7,0.0,0,2018-03-30 00:17:48.73 UTC,0CJV9GAC2G0R30U42JR8
263415,2,24484,2,7,0.0,0,2018-01-08 03:59:46.44 UTC,Y34GDA9VE16K37QAGGVF
6205724,10,24496,2,7,0.0,0,2018-03-13 16:50:27.44 UTC,TJ5VWY7ISZCCFICLP90E
5844908,10,24542,2,7,0.0,0,2018-01-10 03:43:41.87 UTC,6NWBM74I85RHLG14EWZR
6214775,18,24963,2,7,0.0,0,2018-03-27 06:18:53.17 UTC,YBLGMUE0Q9DNVZW5BF39
6479140,18,25227,2,7,0.0,0,2018-02-05 06:13:37.09 UTC,FBUFS9E26ZLV03HUW0A2
3942150,18,25233,2,7,0.0,0,2018-03-09 19:12:17.51 UTC,UZE94MV3QG8ZW80TNYXC
3464657,18,25280,2,7,0.1,0,2018-04-25 02:01:31.99 UTC,T2RCDTHA104EOASBGK2G
5859997,18,25461,2,7,0.1,0,2018-03-18 10:04:46.25 UTC,ZITS80JFX8BJEWYHN6F4
4679115,10,25513,2,7,0.2,0,2018-01-21 19:13:25.12 UTC,1LUJ2SZLSCJXP1IVEVQB
5254226,10,25531,2,7,0.0,0,2018-04-11 10:09:49.09 UTC,0SWAC3F47RJL2MR6I9HD
3635181,3,25600,2,7,0.0,0,2018-03-05 20:16:58.44 UTC,8VOW5YO0X2X07U6RMJ51
6288427,10,25615,2,7,0.0,0,2018-04-14 18:55:23.5 UTC,BR9WNZ6B7WGOK6RVF47B
5778355,3,25624,2,7,0.0,0,2018-04-05 07:32:39.22 UTC,J8TON474PLCH4N0O4P2S
1982589,10,25647,2,7,0.0,0,2018-04-08 05:04:34.03 UTC,XILK55KVA6AI9ZDVQO83
5434908,10,25868,2,7,0.0,0,2018-04-02 08:20:11.35 UTC,M730BAKRTWBH6NZ3S7YD
5148545,3,25911,2,7,0.0,0,2018-01-06 22:00:53.51 UTC,AUTPN14WTU8IBBA3LICO
4182284,18,25988,2,7,0.0,0,2018-01-25 10:54:50.75 UTC,675B1XF8NFHKTWV6PQBM
6475506,18,26210,2,7,0.0,0,2018-01-31 19:15:10.01 UTC,A7N3SFPQJBL4YOKKV4CI
4045207,11,26317,2,7,0.2,0,2018-03-21 11:14:48.39 UTC,QQ3PXTOEBV3LNQSMERN4
4101664,3,26423,2,7,0.0,0,2018-03-21 05:46:51.39 UTC,Q61Q99E5QY4TQ4P9KAR4
2762166,11,26576,2,7,0.0,0,2018-02-03 10:51:50.09 UTC,N28ADTKUOZ4EL16I9WSZ
4364932,11,26930,2,7,0.0,0,2018-03-26 10:21:01.95 UTC,OCIQDN4VJVHQGUOR4EB6
2055088,3,27094,2,7,0.0,0,2018-03-25 06:48:02.63 UTC,2JQOH46SWKK3EZRN4III
663080,11,27194,2,7,0.0,0,2018-01-25 04:49:38.74 UTC,FKW7FB1Q4FA0XRYCGKPJ
1912289,3,27328,2,7,0.0,0,2018-05-03 12:06:42.24 UTC,HZOKY0ARQR24LE43P1LU
4830349,11,27442,2,7,0.1,0,2018-05-01 12:16:20.06 UTC,FZ68DGSIOUKSA5XADRCG
4933499,11,27726,2,8,0.0,0,2018-04-05 14:17:41.4 UTC,LK2NT3JN7WJL5OAEQUVK
5874360,4,27871,2,8,0.0,0,2018-05-08 09:20:48.73 UTC,OBWPMSSBYXPCNI018BDD
3438422,11,28253,2,8,0.0,0,2018-01-02 14:05:19.26 UTC,HZKC01I6UJRYDA770RJK
4424238,4,28279,2,8,0.0,0,2018-01-07 06:04:00.39 UTC,O2N715M4I7UXDY7JXEK8
3130638,19,28363,2,8,0.0,0,2018-03-26 05:02:33.51 UTC,UR693XCVD234GOUIG9WL
561409,19,28405,2,8,0.0,0,2018-03-14 23:41:28.88 UTC,4P5A3HYZGOF2XRQ2IOBI
3338918,12,28492,2,8,0.0,0,2018-04-28 06:50:42.54 UTC,4PR9HDUKAGMBSJRR5KSK
456439,19,28534,2,8,0.0,0,2018-03-13 09:18:26.95 UTC,3I7DIFL7TIFP6IS9Z2AD
3251822,19,28537,2,8,0.0,0,2018-01-31 19:42:17.32 UTC,6WMV0B8H2B0420GGTNX7
221133,4,28590,2,8,0.0,0,2018-01-25 06:26:39.33 UTC,8XKTSKZXN54VVQP28CVJ
4217699,4,28644,2,8,0.0,0,2018-05-09 13:17:40.39 UTC,RSYNSYLIASPA4S09M3Z1
4865478,4,28712,2,8,0.0,0,2018-02-12 09:25:36.27 UTC,4FI6M2T0SBY9CDNDAKA2
3420841,19,28756,2,8,0.1,0,2018-03-17 18:43:12.85 UTC,M136URDLKHS1I3MHXI5C
361624,12,28784,2,8,0.0,0,2018-04-20 04:42:30.88 UTC,RCNA6EK364COOYT8EGXZ
6014259,12,28794,2,8,0.2,0,2018-01-24 17:18:04.99 UTC,ABZY0KUDDA6EDDO22CHM
4573071,12,28916,2,8,0.0,0,2018-01-31 04:47:03.54 UTC,K1LAJG2UVZNSZC9WEUF1
3684672,4,28927,2,8,0.1,0,2018-01-24 08:47:45.27 UTC,QWO5CCK6QBBSP7GOALA5
2748436,19,29024,2,8,0.0,0,2018-04-04 12:22:48.94 UTC,CAMLLBAAPRS8YXOT9S6Q
4744854,4,29054,2,8,0.0,0,2018-02-10 02:50:13.24 UTC,CLLDY7VIFXVEVFSNPNNO
1367617,4,29059,2,8,0.0,0,2018-03-29 17:45:44.99 UTC,0PYCGRVGXNDLKNMEJQB9
4260113,4,29096,2,8,0.0,0,2018-02-28 03:29:06.43 UTC,620UU4VU7ZV0K8834IVR
2770801,4,29132,2,8,0.2,0,2018-04-21 14:33:10.06 UTC,7J1NVY4DUP60IOKE5SDK
2198751,4,29155,2,8,0.0,0,2018-02-07 06:19:30.4 UTC,09IZFX75H5FV4QARNAFX
1860643,4,29323,2,8,0.0,0,2018-01-18 06:17:27.35 UTC,Y02IIMC84Q4BCQ95DDBB
1625053,12,29499,2,8,0.0,0,2018-04-10 15:16:21.27 UTC,JRV4JO74G4GR64Z34TCG
2337251,4,29740,2,8,0.0,0,2018-01-16 13:19:47.98 UTC,ZWV594KIGDEEGYD1V3UD
1768257,4,29868,2,8,0.0,0,2018-01-22 22:52:07.18 UTC,JC3RXS3RULF3DAW91SOK
1790014,4,30026,2,8,0.0,0,2018-05-01 02:35:24.17 UTC,ULWWBBPE6HAR2DL3H5GO
3678497,12,30055,2,8,0.0,0,2018-03-25 23:43:36.35 UTC,Y1Q0JYWP9R4JP0DOKL15
512270,4,30178,2,8,0.0,0,2018-02-09 16:08:30.83 UTC,3CESEMXBSS3545LZ8YFD
3877442,20,30277,2,8,0.0,0,2018-01-18 11:28:58 UTC,JML7NQ2885YFG8A5I2MF
4686333,20,30413,2,8,0.1,0,2018-04-22 21:16:41.47 UTC,O58EXSXCRA4DUV3EF8HA
5072528,5,30421,2,8,0.0,0,2018-04-13 18:29:00.65 UTC,38DZ5574OLR1SJLQMJLQ
5933315,5,30530,2,8,0.0,0,2018-01-11 22:35:21.16 UTC,Y2CVRSCKC8L53KXUWF6D
4176445,20,30580,2,8,0.1,0,2018-03-14 16:26:54.14 UTC,6YJYS61BBR2FJ893835Y
1747819,5,30688,2,8,0.0,0,2018-03-11 07:49:30.66 UTC,OE52VSJ2ASTI32YMJ5JE
335938,20,31006,2,8,0.0,0,2018-03-10 01:18:36.33 UTC,CHP4VBMT1HAGA1Y3P1WN
3863544,13,31094,2,8,0.0,0,2018-02-25 10:06:35.92 UTC,G0VHLA88EH4HFUNGYE87
390940,20,31280,2,8,0.0,0,2018-02-21 19:27:07.03 UTC,LIN1JOCQ8GE060F9902M
1404766,13,31350,2,8,0.0,0,2018-02-17 05:30:28.17 UTC,QIIOL18HVJN69FZ7P1RH
2055463,5,31380,2,8,0.0,0,2018-02-22 21:54:06.33 UTC,JZKMPIES237A56OIYLWV
5299822,20,31442,2,8,0.0,0,2018-03-13 19:24:44.1 UTC,K9SV5MXFO8TWM8UUB23M
4823679,13,31515,2,8,0.0,0,2018-01-28 12:10:37.91 UTC,6M5M61UGEBWQ5EO57BSM
4533419,5,31525,2,8,0.1,0,2018-02-16 07:27:51.79 UTC,BJ6G3ABKN6XRW6AQE1AL
116472,13,31601,2,8,0.1,0,2018-04-25 19:19:50.88 UTC,ERTH0K5AWTYB34S2P5IF
1253790,5,31713,2,9,0.0,0,2018-03-26 07:17:03.52 UTC,HOSJW2P5C1E3KGULKC51
2134638,21,32236,2,9,0.0,0,2018-04-02 03:16:51.44 UTC,Q4F2N7IPMYB0H3Z3OB0S
5651825,5,32320,2,9,0.2,0,2018-02-07 10:47:42.82 UTC,5P5SMLCZXXIPN4YAMO47
3470627,13,32335,2,9,0.0,0,2018-02-27 20:46:58.04 UTC,RGVH2Z7AJKIY0FY05DGC
3476218,21,32437,2,9,0.0,0,2018-03-28 17:47:19.88 UTC,JHEXDQTFTAV10K7EYZDW
1204961,13,32535,2,9,0.0,0,2018-03-27 12:02:02.88 UTC,VDVAD53Q70J8KENH76FQ
5454300,5,32596,2,9,0.0,0,2018-04-11 16:53:39.19 UTC,30XGOO5GRCET21ZW7K8M
287838,13,32660,2,9,0.0,0,2018-01-10 19:22:24.5 UTC,5D0XECWY9ACF62R7VTDO
270437,21,32773,2,9,0.1,0,2018-03-08 21:08:24.26 UTC,KWIP79L7QPHVGWB8Z4Y1
794547,13,32774,2,9,0.0,0,2018-03-25 17:05:19.23 UTC,ZKIBT92PHEBE75KZU4GP
1149426,13,32890,2,9,0.0,0,2018-02-21 00:07:45.07 UTC,9RRD2CAIDPRZB22MRWVP
4921415,21,33059,2,9,0.1,0,2018-03-24 03:03:09.04 UTC,3VC8CADUH8UC25ZOSJK6
4130438,6,33238,2,9,0.1,0,2018-01-10 16:46:22.74 UTC,OHP6O9ZSDPB338JYFSSU
1243298,21,33259,2,9,0.0,0,2018-04-14 22:52:48.87 UTC,M3FF8K1F5XMX0IA3TNTM
4942069,6,33266,2,9,0.0,0,2018-04-14 01:00:24.65 UTC,MX88UM6RMUT20C8WPD2E
5707134,6,33711,2,9,0.0,0,2018-03-05 19:31:20.26 UTC,4O9YIGE2R3WRIE6TMQJK
6060217,6,33936,2,9,0.0,0,2018-02-19 09:00:26.79 UTC,NYX2P9W15FYWXERPIGBB
3860742,14,34054,2,9,0.1,0,2018-02-08 11:04:59.32 UTC,EMFIQEWB3B4W2SO0F8BV
3976683,14,34248,2,9,0.1,0,2018-02-20 18:15:52.92 UTC,4IRU3ODQH703J6BYARDH
1572604,21,34258,2,9,0.0,0,2018-01-06 03:19:45.51 UTC,WC7F3BMB8A4PT327WNPY
2200729,6,34541,2,9,0.2,0,2018-01-17 13:32:24.42 UTC,QL0NPU7S468AA2CQANM2
6313686,14,34633,2,9,0.2,0,2018-03-30 10:30:36.8 UTC,PAV7U8OO6YCVYB60X0J1
5533103,22,34686,2,9,0.2,0,2018-02-21 15:07:29.14 UTC,QBNZHK3C8MKF3X5U31ZN
6209987,22,34779,2,9,0.1,0,2018-03-23 10:40:45.47 UTC,45HYOS2TPJ290DXP6C28
6495113,22,34876,2,9,0.0,0,2018-02-24 17:44:59.18 UTC,BQMKFOA067BEYCMFXFSK
2880088,14,34988,2,9,0.0,0,2018-03-22 09:32:34.93 UTC,4UF2K6THBN01XL19FFKM
6124670,14,35026,2,9,0.0,0,2018-01-10 23:32:09.35 UTC,JHHYC9UIUAGBFUVQVQMA
602954,22,35169,2,9,0.0,0,2018-02-18 17:49:36.56 UTC,FPMU44I9MT682WNSNCTA
6679037,14,35313,2,9,0.0,0,2018-01-27 22:50:28.78 UTC,LW3JJYJTV4NP076MYK2Y
4446468,7,35421,2,9,0.0,0,2018-03-02 12:07:19.78 UTC,XKW9J8TPVETCNH7OXX24
1049673,14,35442,2,9,0.1,0,2018-02-28 04:59:45.01 UTC,P5GT7N6Q7H0VHZCFANJ0
5964002,14,35514,2,9,0.0,0,2018-02-08 09:52:53.21 UTC,B1FEDMYRMVGW7GYGW46P
1065027,14,35539,2,9,0.0,0,2018-04-28 04:09:19.4 UTC,PZ0RI4QQE9W7JLIM588K
6579308,22,35556,2,10,0.0,0,2018-02-23 09:05:34.9 UTC,P49VQFQS7VMY6BT9MJG6
5159765,22,35634,2,10,0.0,0,2018-02-08 10:33:37.61 UTC,HIRVG1DBSEQA3KDDE3NM
2470444,14,35691,2,10,0.0,0,2018-02-18 20:59:00.15 UTC,75FVY75EQ6T2X5LKFQXP
4721740,7,35813,2,10,0.0,0,2018-02-06 21:03:33.25 UTC,NTF8WDYBOBHHIJ8040TF
2722361,22,36107,2,10,0.0,0,2018-03-19 17:19:18.98 UTC,UVTWUOWR7DUEF1AHBWC0
6473753,14,36135,2,10,0.0,0,2018-04-28 06:05:30.26 UTC,637A498J351ZX5RYH6WE
770195,7,36241,2,10,0.0,0,2018-05-08 15:40:11.97 UTC,2C4MU29G0TTSJ2SC2P0X
5812530,15,36326,2,10,0.1,0,2018-04-06 16:17:05.82 UTC,BU2TG9ZC78Y60OBOP07Z
4101033,7,36754,2,10,0.0,0,2018-04-05 09:09:11.3 UTC,V80L35UHZ3JQ7TJFKZSR
2979007,22,36790,2,10,0.0,0,2018-03-29 10:18:01.13 UTC,E2V2S0YONDEHV9POV6QX
2163646,7,36896,2,10,0.0,0,2018-03-12 04:10:09.5 UTC,1YDH7CV0ZQ1HJ68ATEN8
3772852,7,36944,2,10,0.0,0,2018-02-08 08:28:42.31 UTC,6O6QHE2FMWML6883DBXY
1330270,22,36972,2,10,0.0,0,2018-04-22 20:52:53.34 UTC,5LB0RWPJZTBG6BUJU8PA
934986,7,37034,2,10,0.1,0,2018-01-23 11:43:05.3 UTC,4VFJH72JGLFHITBO1A72
5555510,23,37185,2,10,0.0,0,2018-03-28 23:42:12.6 UTC,G5PMPT2RNT9YPGV3HY7U
772959,7,37199,2,10,0.0,0,2018-05-09 01:26:22.03 UTC,S6SHSZH2P8KLNAK0BINT
871671,23,37214,2,10,0.0,0,2018-03-06 12:04:39.58 UTC,I4YCSVFK6TCB7PUV963D
5372606,23,37355,2,10,0.0,0,2018-03-05 11:45:30.76 UTC,F9MMQZ571N7JSBC5GGHE
6665240,23,37437,2,10,0.0,0,2018-03-18 02:01:28.95 UTC,FUJQ7NSR4PKUG61JK35U
2381265,15,37439,2,10,0.1,0,2018-03-17 03:06:53.4 UTC,4FPRXQ63GAW3M2VALI9Z
5855534,23,37450,2,10,0.0,0,2018-01-23 07:54:20.04 UTC,4W1TH7JF43J6IJ3JCL98
4646554,15,37491,2,10,0.0,0,2018-03-12 19:49:37.06 UTC,07UGPVA6T64UQFPLYP4S
1854563,23,37528,2,10,0.2,0,2018-02-28 12:20:10.84 UTC,WHHLQQC1AW88Z0WFC0VI
6448690,23,37623,2,10,0.0,0,2018-01-31 05:14:44.74 UTC,TUKZS969517WF47G0PEJ
3687930,7,37676,2,10,0.0,0,2018-01-20 02:29:57.75 UTC,4NF8HOOVT9I8CGEYNMYV
221443,15,37757,2,10,0.1,0,2018-05-08 21:26:58.22 UTC,O8ZIM9QYNU9TU5TTCIKW
6104995,23,37796,2,10,0.0,0,2018-03-03 19:23:58.62 UTC,9QS71QB4VR44IEIV4P6Q
2716964,23,37799,2,10,0.1,0,2018-04-19 15:18:14.21 UTC,NY6Z08DJINTU0AJQ46OF
3486747,15,37801,2,10,0.0,0,2018-02-24 18:40:03.82 UTC,2BQ2EZG0BJIIDD87KPSY
5620005,7,37850,2,10,0.0,0,2018-03-13 03:10:24.02 UTC,L7WUF1MD1I7JDEA1ZLJP
115063,7,37906,2,10,0.0,0,2018-02-20 20:30:25.24 UTC,NQUK25OO6B0DB55YLIHO
2307418,15,37969,2,10,0.0,0,2018-01-13 15:29:40.68 UTC,LOJEE92S9KYA64ZQPCSS
2202098,23,38101,2,10,0.0,0,2018-03-25 23:02:12.63 UTC,3V8H9XOX7N3MG5N7Q1T4
2380761,8,38149,2,10,0.1,0,2018-04-18 19:27:14.95 UTC,4LDJG4JVGGD9SDA83S41
866989,15,38397,2,10,0.0,0,2018-01-08 19:13:52.37 UTC,Y10BBTX4ZMQEWPPSN2MB
1575651,23,38741,2,10,0.1,0,2018-05-05 17:18:32.78 UTC,6GTBAOZY92WTIWAMHE1G
1629489,8,38758,2,10,0.0,0,2018-03-01 06:52:10.96 UTC,VYR8F7PXHE0WRY5VHQPR
3077450,16,38866,2,10,0.2,0,2018-05-05 13:09:07.81 UTC,80DNTQJJJOVTPKAS4PD0
5703385,23,38986,2,10,0.0,0,2018-01-08 23:52:40.26 UTC,ZGVVZY5I30Y9XNCMTPNC
1018465,8,39045,2,10,0.0,0,2018-02-07 00:43:28.17 UTC,WMJJRQ8PKUYFLVT71B5T
2774808,8,39178,2,10,0.0,0,2018-02-14 11:11:49.78 UTC,WHTDZP9NXHJ38YZNPD8N
3362840,8,39240,2,10,0.0,0,2018-01-10 03:31:59.24 UTC,WI3XE585LL3KT2F3G17K
848134,16,39441,2,10,0.0,0,2018-02-28 17:43:51.75 UTC,YNRHEVI0PIPUJH7XJJTF
2907664,23,39592,2,11,0.0,0,2018-03-21 20:23:32.41 UTC,N07IQJURA5ZNK945BGML
1731698,16,39592,2,11,0.1,0,2018-01-23 20:35:12.7 UTC,2QV55EKKUGYDTHGMVMIQ
756117,1,39805,2,11,0.0,0,2018-04-14 18:54:40.43 UTC,YA7DIFEUPFVP32M3JYIG
1358877,1,39826,2,11,0.1,0,2018-01-16 08:15:23.82 UTC,YT4BXAIINGKQ47D51QW0
4631749,8,39911,2,11,0.0,0,2018-01-08 05:44:08.14 UTC,321VL2CCV9XTX191SMAR
4919646,8,40004,2,11,0.1,0,2018-01-22 21:50:06.43 UTC,88SFT7FUSX6VV3TT0FGH
1477112,16,40079,2,11,0.0,0,2018-02-22 14:52:45.46 UTC,P04FSW3D0NM6DNON8VPD
128022,1,40174,2,11,0.0,0,2018-01-09 20:53:35.58 UTC,NAPQ9RO3JAH3FKDWEO8S
6429735,8,40250,2,11,0.0,0,2018-05-06 23:42:53.23 UTC,UINAT8156G31NVMHO27X
5369272,1,40486,2,11,0.0,0,2018-01-11 17:56:19.93 UTC,QGGZ13QWDSLAMML2HGB5
4965367,16,40509,2,11,0.0,0,2018-03-11 20:15:10.67 UTC,G9RTGV6AVZPTC7TMVXUA
3951538,16,40595,2,11,0.0,0,2018-04-15 02:53:30.51 UTC,JMHAT5JNV2FG2UZ0G4EJ
3873765,1,40767,2,11,0.0,0,2018-01-16 18:19:34.07 UTC,T7MPRM2NIOI4SHRPJHA7
1709124,9,40787,2,11,0.0,0,2018-02-03 21:23:06.92 UTC,EEN584B0H2Q28QUO1W2D
3955357,16,40806,2,11,0.0,0,2018-01-05 05:29:36.83 UTC,1I4I4FYEV2WLF4T9N1WO
2048660,9,40895,2,11,0.2,0,2018-05-05 10:15:29.18 UTC,DLAL44N4ALUP6AAWD0CI
2678676,16,41283,2,11,0.0,0,2018-01-08 19:02:50.86 UTC,31OCFX3UA38LYRS1VWT6
3205259,17,41376,2,11,0.0,0,2018-02-19 10:32:26.47 UTC,T9453LSFVNRY3BR3SAZV
2294447,1,41464,2,11,0.0,0,2018-05-04 15:20:43.38 UTC,R8F4A2ZMQ6C8DJTQ6HW6
5951076,1,41483,2,11,0.0,0,2018-03-23 00:35:24.52 UTC,H3FWUIUHK3BMSX2WCNNB
6637977,17,41619,2,11,0.0,0,2018-01-30 19:17:03.21 UTC,C4VT7T88M4ZXL0X3J7KO
5681768,9,41933,2,11,0.0,0,2018-01-04 02:32:30.62 UTC,6C2CK96CDXWNTZFFJE4A
3503515,17,41978,2,11,0.0,0,2018-02-11 07:18:27.04 UTC,XTUSTG1YTAGDQAXFDDOD
3975299,9,42225,2,11,0.0,0,2018-04-25 22:26:46.26 UTC,GI6XWIU4YMA7F7G4DIH0
3712435,9,42585,2,11,0.0,0,2018-01-09 16:58:33.31 UTC,5CSSM43AKVU07D2PA6T6
5000675,17,42605,2,11,0.0,0,2018-02-09 01:16:41.26 UTC,SQHDY3B51KT2JLRLN45Y
6160013,9,42849,2,11,0.0,0,2018-03-31 17:37:21.51 UTC,18RNJLXZYN78CMJSXPCN
4502471,17,43141,2,11,0.0,0,2018-02-06 21:56:06.47 UTC,VIXS9O62APOLKNWQKG4P
5249180,17,43588,2,12,0.0,0,2018-01-08 10:49:50.88 UTC,UVKPFDV2FIYJ1P8K56D8
1401786,2,43751,2,12,0.0,0,2018-03-01 18:41:08.12 UTC,FBKDLEC6P7APW6GSHLUY
5648364,2,43806,2,12,0.0,0,2018-04-23 18:37:15.01 UTC,LM0RDURNKBEV77VJ90T3
5761914,10,43967,2,12,0.0,0,2018-01-08 20:11:19.12 UTC,Y4NE4WWVLN2K9RR25BG4
2597613,18,44022,2,12,0.0,0,,HLHIU1R5YU0K812GBYGR
3993247,10,44079,2,12,0.0,0,2018-01-24 05:49:38.23 UTC,IRI5067R583VYM1H692K
263450,10,44573,2,12,0.0,0,2018-05-07 16:55:14.89 UTC,YAH8XZ8N1JNM8CFCRLPR
3510347,10,44696,2,12,0.0,0,2018-01-14 18:21:46.17 UTC,WW4DDVXXGUNL2UGW77FH
6505928,10,44846,2,12,0.0,0,2018-03-26 06:59:09.4 UTC,O747O3X0DPJZXJGL63FJ
4821367,10,44905,2,12,0.0,0,2018-02-14 18:32:18.14 UTC,BD0M5IUS500KVIT5QLAG
5658705,10,45154,2,12,0.1,0,2018-04-24 20:28:36.4 UTC,A3KMSOLGG6HINUF8HMIE
6014460,3,45191,2,12,0.0,0,2018-02-10 21:59:05.32 UTC,75BC962QPJIC537RWECM
2906545,10,45379,2,12,0.0,0,2018-03-21 03:29:21.38 UTC,01QDEJSIUO3VMZSSPSFS
5440212,18,45380,2,12,0.0,0,2018-04-10 13:25:54.73 UTC,3ZVMLMBPE4S41WMFUEEE
2625844,10,45528,2,12,0.0,0,2018-02-17 02:17:56.71 UTC,1B9CCMTVC5ROEYAC920B
3564606,3,45725,2,12,0.0,0,2018-03-05 03:26:42.24 UTC,57YUIFLI3BAQR3QXHJHL
5376848,11,45780,2,12,0.0,0,2018-02-07 01:14:49.24 UTC,HKCBHZY1AO0JJ3WVMJHV
3697550,3,45783,2,12,0.0,0,2018-02-19 01:28:18.88 UTC,PP6YE3J0WZ0VMKG8JR1Q
5199432,11,45803,2,12,0.0,0,2018-02-14 16:20:42.33 UTC,YDBM8IKOU952FJZ05W90
3642092,11,46538,2,12,0.0,0,2018-04-12 21:18:40.41 UTC,CPHLBNUP1HB2W3P5Q0RS
78166,11,46694,2,12,0.0,0,2018-03-26 19:46:18.15 UTC,ENB4AVUJSBEKNCWEB788
1957118,19,46939,2,12,0.0,0,2018-02-02 11:36:21.97 UTC,DQWWEN2THIOPE9GUWN4I
304817,11,47188,2,12,0.0,0,2018-01-02 00:34:53.94 UTC,QVNOWUC4EORCJ2CAMZ4J
4624256,11,47203,2,12,0.0,0,2018-03-18 01:53:39.75 UTC,ZTDION8T612DSGRDZTY7
6437358,3,47297,2,12,0.0,0,2018-04-09 08:04:37.35 UTC,HPWYAPZC67A489OPTDTH
4383802,19,47414,2,13,0.0,0,2018-03-19 14:27:11.43 UTC,JZWQC3UMQMXVUBSXKKA2
4539652,4,47505,2,13,0.0,0,2018-04-21 18:00:09.55 UTC,FV1JOJ4PVKKLQD9KLVV7
6344548,4,47584,2,13,0.0,0,2018-03-01 11:25:52.5 UTC,KAB69TD4P34GK8F8YYKM
966547,11,47742,2,13,0.2,0,,VIZBZOTZSFNATOOXUAKV
3126173,4,47766,2,13,0.0,0,2018-01-25 03:53:02.84 UTC,HYGJPPGY7DD9LFMCCCFJ
4681904,19,47931,2,13,0.0,0,2018-03-15 19:55:37.03 UTC,511CC401BCZP994WFFNA
6632673,11,47936,2,13,0.0,0,2018-02-01 17:11:00.57 UTC,6E8XH4WKLI0BBNJKU0UI
1970602,4,47985,2,13,0.0,0,2018-03-07 00:47:39.86 UTC,MATYZYYDPFA4OPS7QHM6
3725421,12,48400,2,13,0.0,0,2018-04-22 08:40:01.45 UTC,0IQTU2537CZSI6VYE0K9
2806205,19,48505,2,13,0.0,0,2018-05-08 01:36:24.5 UTC,SBFM5VCFVCWVNUVIFNGE
6272843,4,48682,2,13,0.0,0,2018-04-13 08:25:39.86 UTC,ULHFHNF5IVRJ90KTOG57
4344534,19,48867,2,13,0.0,0,2018-03-21 23:03:01.29 UTC,A2XPGOZX3IY9YYMV7VOJ
3274320,19,48928,2,13,0.0,0,2018-01-13 08:33:16.18 UTC,P4GVVXW6C9ZSBB06LARF
1506481,19,48964,2,13,0.1,0,2018-02-27 12:40:53.92 UTC,MFQ22S26V5SAVN0BEV3L
510443,4,49008,2,13,0.0,0,2018-01-07 15:40:37.32 UTC,EGW0XK3FUIBJAGHK5F0S
2644411,19,49044,2,13,0.0,0,2018-03-26 14:34:41.74 UTC,7R1JB6HZDJHNU4F9PAV5
5909537,19,49060,2,13,0.0,0,2018-02-23 20:58:14.27 UTC,KVQ8JXAVF3E23UELB03L
5915642,12,49297,2,13,0.0,0,2018-01-09 22:35:50.76 UTC,9E0UN5GSH9TU9Q8S74L4
